,rooms,cbd_distance,postcode,bedroom,bathroom,car,latitude,longitude,property_count,price,dist_to_coast,suburb_freq,seller_g_freq,council_area_freq,type_t,type_u,method_s_p,method_v_b,region_name_eastern_victoria,region_name_northern_metropolitan,region_name_northern_victoria,region_name_south_eastern_metropolitan,region_name_southern_metropolitan,region_name_western_metropolitan,region_name_western_victoria,parking_area_indoor,parking_area_outdoor_stall
14827,4,11.2,3046.0,4.0,2.0,1.0,-37.71357,144.91396,2651.0,878168.0,160.5395557342466,78,75,1346,True,False,False,False,False,True,False,False,False,False,False,False,False
14829,3,11.2,3046.0,3.0,1.0,1.0,-37.71611,144.91064,2651.0,780000.0,159.4457518993965,78,479,1346,False,False,False,False,False,True,False,False,False,False,False,True,False
14830,3,11.2,3046.0,3.0,2.0,1.0,-37.71549,144.91587,2651.0,916000.0,160.10138646275539,78,479,1346,True,False,False,False,False,True,False,False,False,False,False,False,False
14832,5,12.3,3166.0,5.0,3.0,4.0,-37.90037,145.10281,3224.0,1828000.0,120.8171870928967,59,1171,755,False,False,False,False,False,False,False,False,True,False,False,False,True
14836,3,15.5,3167.0,3.0,1.0,1.0,-37.91319,145.09602,3692.0,1356250.0,116.55373733849491,82,1018,530,False,False,False,False,False,False,False,True,False,False,False,True,False
14838,4,11.4,3204.0,4.0,2.0,2.0,-37.90402,145.03029,3578.0,1920000.0,113.407782380087,98,1947,1209,False,False,False,False,False,False,False,False,True,False,False,False,False
14839,3,11.4,3204.0,3.0,2.0,2.0,-37.9065,145.05174,3578.0,1360000.0,114.57974132931632,98,1947,1209,True,False,False,False,False,False,False,False,True,False,False,False,False
14842,3,21.5,3195.0,3.0,3.0,4.0,-37.99309,145.07113,5087.0,1775000.0,92.08612419929807,55,1856,530,False,False,False,True,False,False,False,True,False,False,False,False,False
14843,2,21.5,3195.0,0.0,1.0,0.0,-37.99352,145.08869,5087.0,740000.0,93.50762948653185,55,1018,530,False,True,True,False,False,False,False,True,False,False,False,False,False
14846,4,1.8,3052.0,0.0,1.0,0.0,-37.78769,144.94167,2309.0,1620000.0,139.9902114094519,36,2201,1099,False,False,False,False,False,True,False,False,False,False,False,False,False
14848,3,8.5,3044.0,3.0,2.0,2.0,-37.73343,144.93555,7485.0,800000.0,156.19578734393892,221,2201,1346,True,False,False,False,False,True,False,False,False,False,False,False,False
14849,3,8.5,3044.0,3.0,2.0,2.0,-37.71725,144.94551,7485.0,710000.0,162.1532299919564,221,479,1346,True,False,False,False,False,True,False,False,False,False,False,True,False
14851,3,8.5,3044.0,3.0,2.0,2.0,-37.73376,144.94201,7485.0,1215000.0,156.6606397764729,221,2201,1346,False,False,False,False,False,True,False,False,False,False,False,False,False
14853,4,8.5,3044.0,4.0,1.0,3.0,-37.72516,144.94884,7485.0,780000.0,159.95673267631472,221,2201,1346,False,False,False,False,False,True,False,False,False,False,False,False,False
14854,4,14.7,3030.0,4.0,2.0,2.0,-37.89374,144.72339,15542.0,631000.0,89.43075096923393,77,66,404,False,False,False,False,False,False,False,False,False,True,False,False,False
14856,4,14.7,3030.0,4.0,2.0,2.0,-37.90162,144.74755,15542.0,711500.0,89.28849933690603,77,12,404,False,False,False,False,False,False,False,False,False,True,False,True,False
14857,4,14.7,3030.0,4.0,3.0,2.0,-37.89247,144.73598,15542.0,800000.0,90.90098465458779,77,1606,404,False,False,True,False,False,False,False,False,False,True,False,False,False
14858,4,14.7,3030.0,4.0,2.0,2.0,-37.90353,144.73379,15542.0,622000.0,87.53435204139377,77,66,404,False,False,False,False,False,False,False,False,False,True,False,False,False
14859,4,3.5,3207.0,3.0,3.0,1.0,-37.83706,144.9479,8648.0,2926000.0,125.69986881982281,196,355,1099,False,False,False,False,False,False,False,False,True,False,False,False,False
14860,2,3.5,3207.0,2.0,1.0,0.0,-37.8401,144.94297,8648.0,1231000.0,124.3656693316708,196,1606,1099,False,False,False,False,False,False,False,False,True,False,False,True,False
14862,4,3.5,3207.0,4.0,2.0,3.0,-37.83964,144.935,8648.0,2160000.0,123.80209629370552,196,1018,1099,False,False,False,False,False,False,False,False,True,False,False,False,False
14863,2,3.5,3207.0,2.0,2.0,2.0,-37.83905,144.93696,8648.0,1190000.0,124.14905103354299,196,1018,1099,True,False,False,False,False,False,False,False,True,False,False,False,False
14867,2,4.6,3181.0,2.0,1.0,1.0,-37.85695,145.00238,7717.0,673000.0,124.61176093711305,156,1947,666,False,True,False,False,False,False,False,False,True,False,False,False,False
14868,3,4.6,3181.0,3.0,2.0,2.0,-37.85256,145.00143,7717.0,3250000.0,125.81916695054588,156,1947,666,False,False,True,False,False,False,False,False,True,False,False,False,False
14872,3,8.4,3072.0,3.0,1.0,2.0,-37.73184,145.0079,14577.0,850000.0,163.05565038139108,324,1606,1783,False,False,False,False,False,True,False,False,False,False,False,False,True
14878,4,12.0,3073.0,3.0,2.0,2.0,-37.71222,145.02252,21650.0,725000.0,170.51516701831332,500,1171,1783,False,False,False,False,False,True,False,False,False,False,False,False,False
14880,3,12.0,3073.0,3.0,1.0,1.0,-37.71798,145.02315,21650.0,750000.0,168.7518530073203,500,1856,1783,False,False,False,False,False,True,False,False,False,False,False,False,True
14881,3,12.0,3073.0,3.0,2.0,4.0,-37.70423,145.00315,21650.0,921000.0,171.34258803351722,500,1171,1783,False,False,False,False,False,True,False,False,False,False,False,False,False
14882,3,12.0,3073.0,3.0,1.0,2.0,-37.69579,145.01749,21650.0,715000.0,175.28880599888188,500,1171,1783,False,False,False,False,False,True,False,False,False,False,False,False,False
14885,2,12.0,3073.0,2.0,1.0,1.0,-37.72777,145.02878,21650.0,610000.0,166.16761229150995,500,1606,1783,True,False,False,True,False,True,False,False,False,False,False,True,False
14886,4,12.0,3073.0,4.0,3.0,4.0,-37.69765,144.99106,21650.0,960000.0,172.37093780655815,500,1856,1783,False,False,False,False,False,True,False,False,False,False,False,False,False
14887,3,12.0,3073.0,3.0,1.0,1.0,-37.70732,145.0125,21650.0,930000.0,171.18498831820494,500,199,1783,False,False,False,False,False,True,False,False,False,False,False,False,False
14889,4,2.4,3121.0,4.0,2.0,2.0,-37.81176,145.00649,14949.0,1750000.0,138.40313977162316,334,501,710,False,False,True,False,False,True,False,False,False,False,False,False,False
14892,2,2.4,3121.0,2.0,1.0,0.0,-37.82074,144.99801,14949.0,1270000.0,134.96422359253418,334,501,710,False,False,True,False,False,True,False,False,False,False,False,False,False
14893,3,2.4,3121.0,3.0,2.0,1.0,-37.82159,144.99459,14949.0,1635000.0,134.40948449950804,334,236,710,True,False,False,False,False,True,False,False,False,False,False,False,False
14896,3,2.4,3121.0,3.0,2.0,0.0,-37.81852,144.99008,14949.0,1100000.0,134.93251771022898,334,1947,710,False,False,True,False,False,True,False,False,False,False,False,True,False
14897,3,2.4,3121.0,3.0,2.0,2.0,-37.81704,145.01349,14949.0,1525000.0,137.43243799020047,334,501,710,False,False,False,False,False,True,False,False,False,False,False,False,False
14902,3,19.9,3134.0,3.0,1.0,1.0,-37.8018,145.23749,7785.0,852000.0,161.70045791450008,45,472,286,False,False,False,False,False,False,False,False,False,False,False,False,False
14904,4,19.9,3134.0,4.0,2.0,2.0,-37.79111,145.24818,7785.0,958000.0,165.88260853868738,45,1856,286,False,False,False,False,False,False,False,False,False,False,False,False,False
14905,5,19.9,3134.0,5.0,2.0,4.0,-37.79758,145.22252,3619.0,1306000.0,161.66322868825685,23,1947,623,False,False,False,False,False,False,False,False,False,False,False,False,False
14907,3,8.9,3084.0,3.0,2.0,2.0,-37.73713,145.06928,3540.0,950000.0,166.7986222512985,86,280,1105,False,False,False,False,False,False,False,False,False,False,False,False,False
14909,4,8.9,3084.0,4.0,2.0,1.0,-37.73109,145.06977,3540.0,1120000.0,168.73130509807729,86,280,1105,False,False,False,True,False,False,False,False,False,False,False,False,False
14910,4,23.5,3178.0,4.0,2.0,2.0,-37.93609,145.24614,11667.0,865000.0,123.23051141416332,25,265,238,False,False,True,False,False,False,False,True,False,False,False,False,False
14911,4,20.6,3064.0,4.0,2.0,2.0,-37.62533,144.92822,5833.0,566000.0,190.2739034841978,59,221,854,False,False,False,False,False,True,False,False,False,False,False,False,False
14912,5,20.6,3064.0,5.0,3.0,2.0,-37.63746,144.91719,5833.0,675000.0,185.3156657262074,59,1171,854,False,False,False,False,False,True,False,False,False,False,False,False,False
14913,3,20.6,3064.0,3.0,2.0,2.0,-37.63555,144.93221,5833.0,610000.0,187.26444687423609,59,1171,854,False,False,False,False,False,True,False,False,False,False,False,False,False
14920,3,1.9,3205.0,3.0,1.0,0.0,-37.83899,144.96078,5943.0,1800000.0,126.25852313084131,122,65,762,False,False,False,False,False,False,False,False,True,False,False,False,False
14921,3,1.9,3205.0,3.0,2.0,0.0,-37.83344,144.95291,5943.0,1805000.0,127.21495833994287,122,355,762,False,False,False,False,False,False,False,False,True,False,False,False,False
14923,3,1.9,3205.0,3.0,2.0,1.0,-37.83394,144.96327,5943.0,1380000.0,127.97613402127344,122,1856,762,True,False,False,False,False,False,False,False,True,False,False,True,False
14924,5,20.5,3752.0,5.0,3.0,4.0,-37.62398,145.06701,7969.0,825000.0,202.94145615227393,69,25,585,False,False,True,False,False,True,False,False,False,False,False,False,False
14925,4,20.5,3752.0,4.0,2.0,2.0,-37.65392,145.09725,7969.0,666000.0,195.79281033009423,69,22,585,False,False,False,False,False,True,False,False,False,False,False,False,False
14926,4,20.5,3752.0,4.0,2.0,2.0,-37.63177,145.06636,7969.0,710000.0,200.31815095299643,69,199,585,False,False,False,False,False,True,False,False,False,False,False,False,False
14928,3,20.5,3752.0,3.0,2.0,2.0,-37.63693,145.06482,7969.0,520000.0,198.48804500752092,69,15,585,False,False,False,False,False,True,False,False,False,False,False,False,False
14932,4,14.0,3021.0,4.0,1.0,2.0,-37.73329,144.79764,14042.0,715000.0,144.1122079615312,73,310,1080,False,False,True,False,False,False,False,False,False,True,False,True,False
14934,3,14.0,3021.0,3.0,1.0,2.0,-37.74409,144.81382,14042.0,675000.0,142.16721873509323,73,1856,1080,False,False,False,False,False,False,False,False,False,True,False,False,False
14936,3,14.0,3021.0,3.0,1.0,2.0,-37.74493,144.81039,14042.0,530000.0,141.6044610780889,73,7,1080,False,False,False,False,False,False,False,False,False,True,False,True,False
14938,3,14.0,3021.0,3.0,1.0,2.0,-37.75292,144.81463,14042.0,669000.0,139.49841396921897,73,7,1080,False,False,False,False,False,False,False,False,False,True,False,False,False
14939,4,16.1,3088.0,4.0,2.0,2.0,-37.69324,145.13166,915.0,910000.0,186.14712354509055,9,82,1105,False,False,False,False,False,False,False,False,False,False,False,False,True
14943,4,5.0,3182.0,4.0,1.0,0.0,-37.86974,144.97736,13240.0,2200000.0,118.6719250458835,225,1606,762,False,False,False,False,False,False,False,False,True,False,False,False,False
14944,2,5.0,3182.0,2.0,1.0,0.0,-37.87288,144.97959,13240.0,1100000.0,117.95253279824716,225,370,762,False,False,True,False,False,False,False,False,True,False,False,True,False
14946,4,8.2,3041.0,4.0,2.0,1.0,-37.72898,144.91721,3284.0,1310000.0,155.97641903019905,101,39,1233,False,False,False,False,False,False,False,False,False,True,False,False,False
14947,4,8.2,3041.0,4.0,2.0,2.0,-37.73492,144.90843,3284.0,1310000.0,153.3451052295776,101,479,1233,False,False,True,False,False,False,False,False,False,True,False,False,True
14948,3,8.2,3041.0,3.0,1.0,2.0,-37.73384,144.91711,3284.0,1380000.0,154.44601516671105,101,1856,1233,False,False,False,False,False,False,False,False,False,True,False,False,False
14949,3,8.2,3041.0,3.0,2.0,0.0,-37.73977,144.90967,3284.0,1485000.0,151.94018717229747,101,479,1233,False,False,True,False,False,False,False,False,False,True,False,False,False
14952,3,31.7,3429.0,3.0,2.0,3.0,-37.5852,144.71977,14092.0,480000.0,185.2617233387827,114,221,854,False,False,True,False,False,False,False,False,False,True,False,True,False
14954,3,10.5,3020.0,3.0,2.0,1.0,-37.79513,144.83218,3755.0,764000.0,128.10977347083892,152,1856,1080,False,True,False,False,False,False,False,False,False,True,False,False,False
14955,5,10.5,3020.0,5.0,3.0,3.0,-37.77863,144.84554,4217.0,750000.0,134.30590972767322,90,166,1080,False,False,False,False,False,False,False,False,False,True,False,False,False
14957,2,10.5,3020.0,2.0,2.0,2.0,-37.78977,144.7886,6763.0,385000.0,125.90712169775203,131,68,1080,False,True,False,False,False,False,False,False,False,True,False,False,False
14958,3,10.5,3020.0,3.0,1.0,0.0,-37.80276,144.81409,6763.0,590000.0,124.21246668218029,131,19,1080,False,False,False,False,False,False,False,False,False,True,False,True,False
14959,3,10.5,3020.0,3.0,1.0,2.0,-37.79003,144.79651,6763.0,765000.0,126.5231779323264,131,1856,1080,False,False,False,False,False,False,False,False,False,True,False,False,False
14965,3,18.4,3029.0,3.0,2.0,2.0,-37.84539,144.70244,10160.0,535000.0,101.68097786085343,26,355,404,False,False,True,False,False,False,False,False,False,True,False,False,False
14966,4,18.4,3029.0,4.0,2.0,2.0,-37.84651,144.69759,10160.0,621000.0,100.92467670536864,26,355,404,False,False,True,False,False,False,False,False,False,True,False,False,True
14967,3,15.5,3038.0,3.0,2.0,2.0,-37.70705,144.79625,5336.0,746000.0,152.24761333232055,47,1856,1080,False,False,False,False,False,False,False,False,False,True,False,False,False
14968,4,15.5,3038.0,4.0,2.0,2.0,-37.69221,144.78209,5336.0,780000.0,155.71931344743305,47,18,1080,False,False,False,False,False,False,False,False,False,True,False,False,False
14969,4,15.5,3106.0,4.0,3.0,2.0,-37.76872,145.14192,6202.0,1450000.0,163.3928885166412,55,1856,623,False,False,False,True,False,False,False,False,False,False,False,False,False
14973,4,12.4,3107.0,4.0,2.0,2.0,-37.77691,145.12143,5420.0,1350000.0,159.078516156168,127,94,623,False,False,False,False,False,False,False,False,False,False,False,False,False
14974,3,15.3,3074.0,3.0,2.0,2.0,-37.67353,145.01125,7955.0,850000.0,181.87370158330899,64,1171,585,False,False,True,False,False,True,False,False,False,False,False,False,False
14975,3,15.3,3074.0,3.0,1.0,4.0,-37.68439,145.00945,7955.0,720000.0,178.225248055446,64,1606,585,False,False,False,False,False,True,False,False,False,False,False,True,False
14976,4,15.3,3074.0,4.0,2.0,2.0,-37.67309,144.98664,7955.0,750000.0,179.84964712203117,64,1171,585,False,False,False,False,False,True,False,False,False,False,False,False,False
14977,3,15.3,3074.0,3.0,2.0,3.0,-37.68283,144.98635,7955.0,655000.0,176.69275755302735,64,199,585,False,False,False,False,False,True,False,False,False,False,False,False,False
14979,3,7.0,3071.0,3.0,1.0,1.0,-37.75965,145.00284,8870.0,1370000.0,153.96292262013694,203,1947,1783,False,False,False,False,False,True,False,False,False,False,False,False,False
14982,2,7.0,3071.0,2.0,2.0,1.0,-37.76027,145.01334,8870.0,885000.0,154.6944971779153,203,370,1783,True,False,False,False,False,True,False,False,False,False,False,False,False
14983,2,7.0,3071.0,2.0,2.0,1.0,-37.7618,145.00633,8870.0,1105000.0,153.60615098041114,203,430,1783,False,False,False,False,False,True,False,False,False,False,False,True,False
14984,2,7.0,3071.0,2.0,2.0,1.0,-37.75946,145.01712,8870.0,750000.0,155.27688786048634,203,370,1783,True,False,False,False,False,True,False,False,False,False,False,False,False
14985,2,7.0,3071.0,2.0,2.0,2.0,-37.75946,145.01712,8870.0,750000.0,155.27688786048634,203,370,1783,True,False,False,False,False,True,False,False,False,False,False,False,False
14990,4,12.9,3043.0,4.0,2.0,2.0,-37.69594,144.87857,3296.0,735000.0,163.01878132480044,38,36,1080,False,False,False,False,False,False,False,False,False,True,False,True,False
14992,3,17.2,3133.0,3.0,1.0,1.0,-37.8449,145.18933,4181.0,905000.0,144.57712953165262,29,1606,286,False,False,False,False,False,False,False,False,False,False,False,False,False
14993,4,17.2,3133.0,4.0,2.0,2.0,-37.85227,145.17532,4280.0,1020000.0,141.17140610372635,31,1856,356,False,False,False,False,False,False,False,False,False,False,False,False,False
14994,4,8.9,3084.0,4.0,2.0,2.0,-37.73679,145.08485,2698.0,1080000.0,168.27393750811746,62,280,1105,False,False,False,False,False,False,False,False,False,False,False,True,False
14995,4,8.9,3084.0,4.0,2.0,1.0,-37.73966,145.08748,2698.0,1240000.0,167.60910496483444,62,280,1105,False,False,True,False,False,False,False,False,False,False,False,False,False
14996,3,8.9,3084.0,3.0,1.0,1.0,-37.73274,145.09805,2698.0,930000.0,170.70138846607358,62,280,1105,False,False,False,False,False,False,False,False,False,False,False,False,False
14998,5,14.7,3152.0,5.0,3.0,5.0,-37.86534,145.22989,5424.0,1430000.0,142.1240780765978,33,5,238,False,False,False,False,False,False,False,False,False,False,False,False,False
14999,4,14.7,3152.0,4.0,2.0,2.0,-37.85823,145.21613,5424.0,1003000.0,143.0008571485027,33,29,238,False,False,False,False,False,False,False,False,False,False,False,True,False
15000,4,14.7,3152.0,4.0,2.0,2.0,-37.8572,145.21811,5424.0,1490500.0,143.4773237206278,33,265,238,False,False,False,False,False,False,False,False,False,False,False,False,False
15001,3,14.7,3152.0,3.0,2.0,2.0,-37.8803,145.22177,7082.0,945000.0,137.0505332145854,44,29,238,False,False,False,False,False,False,False,False,False,False,False,False,False
15004,3,14.5,3087.0,3.0,1.0,1.0,-37.70945,145.08805,2329.0,800000.0,177.1559115046945,73,71,1105,False,False,False,False,False,True,False,False,False,False,False,False,False
15005,3,14.5,3087.0,3.0,1.0,2.0,-37.71708,145.08785,2329.0,855000.0,174.7263761818607,73,71,1105,False,False,False,False,False,True,False,False,False,False,False,False,False
15006,3,14.7,3030.0,3.0,2.0,2.0,-37.88358,144.65481,16166.0,468000.0,86.34284215676988,124,1856,404,False,False,False,False,False,False,False,False,False,True,False,False,True
15010,3,14.7,3030.0,3.0,1.0,1.0,-37.8915,144.65569,16166.0,510000.0,84.13477157886257,124,1606,404,False,False,False,False,False,False,False,False,False,True,False,False,False
15013,3,6.4,3012.0,3.0,1.0,2.0,-37.79383,144.86623,5058.0,942500.0,131.49574346778644,145,310,988,False,False,False,False,False,False,False,False,False,True,False,False,False
15016,3,16.5,3049.0,3.0,1.0,2.0,-37.67978,144.87342,2474.0,620000.0,167.73397772478964,34,325,854,False,False,False,False,False,True,False,False,False,False,False,False,False
